latitude,longitude,acq_date,incendie,t_max,wind_max,precip_sum,h_mean,ndvi,ndwi
36.23094448490895,9.559935494192318,2017-06-15,0,36.6,17.4,0.0,45.1,0.116,-0.119
36.929029148744725,9.757883825596586,2025-06-14,0,35.7,16.7,0.0,46.45,0.281,-0.021
35.579522503170416,8.483915507052929,2019-06-21,0,38.0,19.1,0.0,43.0,0.16,-0.138
35.52470335285006,9.2279314238665,2020-05-24,0,30.3,9.7,0.0,54.55,0.294,-0.053
36.20586932053742,9.76309308223895,2016-10-14,0,28.0,19.2,0.0,58.0,0.37,0.059
36.50304527728937,8.755833770298882,2018-10-06,0,28.2,9.7,0.0,57.7,0.111,-0.174
36.6800243222098,8.698613317535612,2022-07-03,0,39.9,12.1,0.0,40.150000000000006,0.218,-0.05
36.29744468508945,9.24976905652871,2019-06-04,0,32.0,11.9,0.0,52.0,0.429,-0.017
36.53303533108841,8.66584884866658,2017-10-19,0,30.2,10.4,0.0,54.7,0.141,-0.187
36.59071,10.31964,2022-07-03,1,38.2,12.4,0.0,42.7,0.049,-0.125
36.39133987646465,9.10703514487601,2025-07-19,0,39.3,14.9,0.0,41.05,0.177,-0.064
37.04512746283503,10.039605383424169,2025-06-02,0,31.3,22.9,0.0,53.05,0.167,-0.08
37.31822456386973,9.778239253536055,2018-10-04,0,21.7,23.0,14.0,67.45,0.397,-0.015
35.960423547975374,9.212829223223997,2021-10-07,0,18.9,29.2,1.4,71.65,0.107,-0.122
36.7775,10.20064,2023-04-22,1,22.6,13.8,0.0,66.1,0.066,-0.067
36.55417564789929,10.750495269124649,2017-07-14,0,34.0,25.6,0.0,49.0,0.298,-0.126
36.7897,8.43734,2017-08-02,1,38.9,20.6,0.0,41.650000000000006,0.242,-0.173
34.9378,8.52947,2016-06-23,1,31.3,18.2,0.0,53.05,0.071,-0.042
31.64741,9.17276,2023-04-03,1,20.7,24.5,0.0,68.95,0.074,-0.097
36.206398164112336,9.805417213112923,2021-09-27,0,31.2,14.5,0.0,53.2,0.126,-0.115
35.59359479394151,9.308701836970885,2018-05-23,0,25.8,14.5,0.0,61.3,0.084,-0.125
36.46452215607454,10.502409565814265,2018-08-08,0,29.2,14.5,1.1,56.2,0.136,-0.188
31.64773,9.17218,2022-02-25,1,19.4,13.5,0.0,70.9,0.25,0.05
35.37111830597438,9.155179354570508,2016-09-14,0,33.3,8.9,0.6,50.05,0.085,-0.158
35.0863075689861,8.698788919618927,2017-06-04,0,30.7,20.6,0.5,53.95,0.134,-0.13
36.45767304654306,8.862772277396322,2022-06-27,0,46.3,23.6,0.0,30.55000000000001,0.138,-0.067
36.73447,10.23128,2016-07-19,1,32.5,15.3,0.0,51.25,0.097,-0.09
36.29149,8.80942,2017-08-27,1,35.7,14.5,0.0,46.45,0.279,-0.097
36.63168065213344,8.513940223906092,2024-10-05,0,21.8,12.7,0.0,67.3,0.359,0.106
35.74083107476918,9.49684356238678,2019-08-02,0,40.5,13.1,0.0,39.25,0.121,-0.165
36.48533272743165,8.661524065653035,2021-06-21,0,41.7,32.0,0.0,37.45,0.136,-0.157
36.81933987996912,11.051958557650073,2019-08-01,0,32.1,16.1,0.0,51.85,0.241,-0.152
36.30286,8.56031,2016-07-11,1,37.8,15.9,0.0,43.3,0.25,0.05
36.823494779351606,9.4864596927222,2019-10-21,0,28.1,17.5,0.0,57.85,0.219,-0.085
31.64827,9.16747,2022-05-31,1,39.9,22.1,0.0,40.150000000000006,0.075,-0.098
36.8728702423696,11.002643546087585,2022-10-05,0,25.3,15.3,3.1,62.05,0.039,-0.148
34.71994255710239,8.56476411687257,2018-08-15,0,31.1,25.6,0.0,53.35,0.108,-0.153
36.16798161434342,9.915198350817036,2020-10-26,0,23.9,23.7,0.0,64.15,0.028,0.035
37.04612811596533,9.790149994325974,2017-08-24,0,33.7,20.5,0.0,49.45,0.144,-0.153
36.313955726383846,9.321091054897344,2019-09-03,0,27.7,17.4,0.5,58.45,0.098,-0.149
35.745309906590485,9.026339348646523,2018-09-09,0,31.6,16.1,0.0,52.6,0.121,-0.143
36.34999910351909,10.228470787918296,2016-07-08,0,35.0,12.6,0.0,47.5,0.125,-0.171
31.99997,9.49009,2025-10-21,1,31.4,19.7,0.0,52.900000000000006,0.061,-0.087
33.53251,9.68338,2022-09-09,1,40.0,22.4,0.0,40.0,0.05,-0.111
37.07540246813433,9.159059127752595,2024-07-06,0,38.9,22.4,0.0,41.650000000000006,0.325,0.075
37.00179776479784,9.811278690609038,2018-06-10,0,36.6,25.9,0.0,45.1,0.273,-0.07
36.73695701959995,10.863130727272894,2025-10-05,0,27.5,21.5,0.0,58.75,0.152,-0.114
36.34941,9.12786,2019-10-19,1,28.4,12.4,0.0,57.400000000000006,0.254,-0.124
37.2892,9.66704,2024-09-08,1,39.8,22.5,4.2,40.3,0.139,-0.155
34.90254942988916,8.901368814477236,2022-10-24,0,27.5,19.6,0.0,58.75,0.097,-0.101
35.36172,8.91705,2017-06-30,1,37.8,24.8,0.0,43.3,0.29,-0.105
32.28933,10.97635,2018-04-30,1,27.6,26.5,0.0,58.6,0.096,-0.121
36.418414006459365,10.449814610770083,2024-05-23,0,25.3,13.8,0.0,62.05,0.224,-0.035
35.79791581045986,9.265128284169563,2018-08-12,0,28.6,9.4,0.1,57.1,0.071,-0.175
37.25542990264551,10.027188028025565,2022-10-15,0,25.4,24.3,1.6,61.900000000000006,0.029,-0.08
36.42883979193601,8.643195623687825,2025-05-17,0,24.3,13.1,0.0,63.55,0.232,-0.017
35.016308068143665,9.198972152861192,2016-05-23,0,34.8,20.2,0.0,47.8,0.139,-0.101
33.87441,9.99018,2018-09-28,1,25.3,19.3,0.0,62.05,0.06,-0.144
36.53053135125771,10.816363921701267,2025-08-03,0,31.8,22.3,0.0,52.3,0.3,0.015
35.39947407696636,9.10332347626685,2016-06-25,0,34.6,11.8,0.0,48.1,0.25,0.05
35.21426457538994,8.852637560619511,2016-09-08,0,28.7,16.8,0.0,56.95,0.094,-0.167
34.60684,10.58801,2017-09-11,1,30.1,31.1,0.0,54.85,0.103,-0.126
36.1496747874242,9.812364315681746,2024-05-07,0,25.8,18.4,3.1,61.3,0.203,-0.072
36.21667415469184,9.058036506239125,2023-07-08,0,45.4,18.7,0.0,31.90000000000001,0.103,-0.103
36.40069,9.49496,2025-03-23,1,21.0,14.2,0.0,68.5,0.38,0.1
36.74572328157091,10.728228415559832,2024-09-14,0,25.2,27.6,0.0,62.2,0.175,-0.091
31.48446,9.54084,2018-04-12,1,29.6,19.3,0.0,55.6,0.086,-0.109
31.70405,9.24233,2020-11-29,1,18.5,32.8,0.0,72.25,0.075,-0.09
32.29071,10.97504,2017-09-26,1,32.7,25.8,0.0,50.95,0.074,-0.116
37.13621,9.81941,2018-09-29,1,26.1,19.9,0.0,60.85,0.167,-0.045
37.23698,9.56719,2023-09-09,1,28.1,14.8,0.0,57.85,0.431,0.116
34.96822644234863,8.378993315819006,2022-06-04,0,35.2,13.8,0.0,47.2,0.077,-0.116
35.14542508951319,9.128718991091858,2021-06-07,0,31.0,14.6,0.0,53.5,0.131,-0.11
37.07835412791077,9.343491744629864,2025-07-07,0,35.6,13.1,0.2,46.6,0.327,0.03
35.3184,8.83936,2017-08-05,1,36.7,13.2,0.0,44.95,0.36,-0.056
34.806907491155656,8.457132646595165,2025-08-02,0,37.6,34.1,0.0,43.6,0.106,-0.113
36.55984314532676,10.13283285285374,2021-07-08,0,40.1,23.3,0.0,39.85,0.152,-0.138
31.64767,9.16913,2023-11-21,1,23.0,21.9,0.0,65.5,0.066,-0.093
36.58994,10.317,2023-08-01,1,34.7,15.7,0.0,47.95,0.03,-0.156
34.74345200537888,8.62718607171178,2022-09-17,0,32.8,22.4,0.1,50.8,0.106,-0.088
35.78249707463795,9.117140129072713,2025-10-04,0,20.9,18.2,0.1,68.65,0.087,-0.115
31.39797,10.01961,2024-07-09,1,42.4,22.1,0.0,36.400000000000006,0.063,-0.098
36.1578,10.28272,2018-04-01,1,19.8,33.4,0.0,70.3,0.25,0.05
36.77143745434682,9.480007258918542,2016-07-05,0,39.6,12.2,0.6,40.6,0.156,-0.166
35.32352007946885,8.900797825492809,2023-08-04,0,37.8,23.8,0.0,43.3,0.106,-0.147
36.50841425133302,9.819162273094603,2016-08-12,0,29.9,16.6,0.0,55.150000000000006,0.135,-0.195
37.237490147942765,9.548935272121556,2024-10-06,0,27.2,11.7,0.0,59.2,0.281,-0.031
33.36567,8.54778,2023-04-03,1,22.2,28.6,0.0,66.7,0.066,-0.008
35.61129123827816,8.664007962566727,2016-05-24,0,29.8,11.4,0.0,55.3,0.25,0.05
37.22827669175054,10.048159325550412,2020-10-27,0,18.0,29.9,5.1,73.0,0.444,0.087
36.81212452436689,9.468556569911176,2019-08-24,0,31.7,11.6,0.4,52.45,0.172,-0.086
36.44911515016839,10.421325459436328,2019-05-26,0,20.7,25.0,11.7,68.95,0.4,-0.015
37.28747279009026,9.832220846805384,2023-08-01,0,28.6,24.2,0.0,57.1,0.183,-0.078
36.40764086448063,9.400454713800771,2022-08-17,0,43.0,21.7,0.0,35.5,0.123,-0.097
36.94090324994252,9.460938993910094,2022-07-14,0,32.5,17.6,0.0,51.25,0.307,0.038
36.01501969578229,9.296197524574684,2021-09-06,0,29.1,16.9,0.0,56.35,0.092,-0.182
34.833107986528,8.872446483573178,2021-06-17,0,33.8,18.9,0.0,49.3,0.094,-0.146
36.33316233033322,9.979609344042853,2019-06-08,0,36.7,21.2,0.0,44.95,0.22,-0.098
36.445810478260185,10.200615032512813,2023-07-03,0,33.0,13.0,0.0,50.5,0.149,-0.132
36.33263,8.40985,2021-07-26,1,39.3,18.4,0.0,41.05,0.358,-0.048
33.87165,9.99184,2021-09-07,1,31.5,19.9,0.0,52.75,0.05,-0.172
36.46733,9.60816,2023-10-03,1,30.3,10.5,0.0,54.55,0.1,-0.139
36.41989744648116,9.050781346858752,2021-08-15,0,36.3,20.9,0.0,45.55,0.206,-0.046
35.19985708281743,9.053987653631255,2016-08-20,0,39.3,8.5,0.0,41.05,0.082,-0.176
36.38912808891457,10.17441135261609,2024-07-23,0,32.7,28.1,0.0,50.95,0.1,-0.095
37.270768714434105,9.807589908159352,2020-08-24,0,29.0,32.2,0.0,56.5,0.2,-0.147
36.48143500398075,8.580147973069149,2018-09-23,0,29.4,12.6,0.1,55.900000000000006,0.25,0.05
36.86212790530845,10.710548701967625,2018-10-20,0,23.2,10.6,1.0,65.2,0.694,0.235
36.52856521471909,10.630802666351954,2020-08-26,0,34.0,13.2,0.0,49.0,0.265,-0.172
36.57232961977287,8.693826934091037,2023-07-05,0,36.3,13.9,0.0,45.55,0.125,-0.168
36.439805566268326,8.985029596290627,2021-08-25,0,38.0,17.4,0.0,43.0,0.422,0.013
36.02726786900093,9.477450878240726,2025-07-09,0,30.9,20.1,0.0,53.650000000000006,0.102,-0.155
36.90249930428894,9.367453315012249,2019-10-15,0,23.8,22.1,0.2,64.3,0.011,0.116
35.02043129939365,8.569221952346407,2023-07-21,0,39.3,19.3,0.0,41.05,0.15,-0.068
36.13741503237461,9.814742282973707,2023-08-19,0,36.1,11.7,0.0,45.85,0.178,-0.097
33.53133,9.68577,2021-12-13,1,13.4,13.8,0.0,79.9,0.088,-0.086
36.60106,8.55438,2021-07-22,1,34.1,14.1,0.0,48.85,0.651,0.128
36.045941785410406,9.32641358081803,2024-07-16,0,38.6,12.1,0.0,42.1,0.062,-0.126
35.44603747170739,8.506438659256819,2025-08-08,0,33.5,19.1,0.0,49.75,0.098,-0.117
36.55575835927503,10.84247713189328,2024-06-08,0,28.5,15.0,0.0,57.25,0.264,-0.048
31.00352,10.05788,2021-03-04,1,23.5,39.6,0.0,64.75,0.085,-0.048
33.87339,9.99036,2018-01-05,1,19.8,26.9,0.0,70.3,0.096,-0.1
35.07780454693732,8.937240844561082,2018-05-22,0,22.6,10.8,10.4,66.1,0.03,0.035
31.64614,9.16857,2024-10-16,1,34.6,29.5,0.0,48.1,0.049,-0.12
35.640520930559056,9.118252949673527,2025-10-14,0,27.1,15.9,0.0,59.35,0.085,-0.132
31.64791,9.1708,2022-08-16,1,43.3,17.7,0.0,35.05000000000001,0.063,-0.127
36.03318375095268,9.540964794658215,2018-09-04,0,32.8,14.3,0.9,50.8,0.116,-0.217
36.1454,9.85051,2021-08-13,1,41.6,14.2,0.0,37.6,0.077,-0.153
36.0726,9.72895,2017-07-13,1,39.4,22.0,0.0,40.900000000000006,0.363,-0.064
36.41787422519332,9.425368766980014,2016-07-14,0,28.8,22.0,0.0,56.8,0.176,-0.155
31.65073,9.17197,2024-01-22,1,14.4,23.2,0.0,78.4,0.079,-0.077
35.20253,9.15429,2016-08-22,1,34.3,13.9,0.0,48.55,0.106,-0.137
36.91155259408668,10.99848508110516,2016-06-18,0,25.3,22.6,0.0,62.05,0.25,0.05
35.59810954187837,8.359235620382101,2023-10-08,0,23.1,10.4,0.0,65.35,0.183,-0.057
35.06444596774817,8.348476014942989,2020-10-08,0,24.3,16.5,0.0,63.55,0.102,-0.188
34.88245913535847,8.596956227068103,2020-05-04,0,30.8,23.9,0.0,53.8,0.164,-0.11
35.02420764533692,8.517889995890192,2020-09-25,0,33.3,26.7,0.0,50.05,0.196,-0.097
31.48385,9.54254,2018-11-21,1,21.9,11.7,0.0,67.15,0.069,-0.106
31.39822,10.02169,2016-05-10,1,35.0,47.1,0.2,47.5,0.069,-0.13
34.93579817297635,8.436837425683821,2024-10-07,0,26.4,19.1,0.0,60.400000000000006,0.086,-0.11
36.14085914257465,9.238504035689177,2020-10-27,0,16.8,21.4,1.6,74.8,0.122,-0.138
36.642985928880414,10.464301250157613,2020-09-11,0,27.2,12.8,9.3,59.2,0.202,-0.19
36.32652695807504,10.362031987998554,2017-06-18,0,33.1,17.2,0.4,50.35,0.259,-0.166
36.07053934259162,9.209795132295929,2025-10-05,0,25.1,15.9,0.3,62.35,0.137,-0.095
36.5399878640896,8.732529768488448,2016-07-22,0,42.1,14.1,0.0,36.85,0.132,-0.133
34.68193,8.81937,2023-03-03,1,16.7,24.4,0.2,74.95,0.139,-0.083
36.25867217574944,9.344863625043851,2016-10-25,0,34.9,10.5,0.0,47.650000000000006,0.25,0.05
35.4305251220226,9.241815263188087,2024-10-24,0,19.0,15.2,1.4,71.5,0.215,-0.041
36.20542456478829,9.76519692454275,2016-08-26,0,31.7,13.7,0.0,52.45,0.492,0.054
36.48299,10.6211,2025-06-08,1,34.3,14.2,0.0,48.55,0.202,-0.08
37.08710326867047,9.972970759677862,2024-07-22,0,30.3,34.3,0.0,54.55,0.128,-0.117
36.6176457187099,8.541369498249468,2016-06-26,0,34.3,11.0,0.0,48.55,0.229,-0.062
36.57431,9.22591,2019-07-27,1,34.7,17.7,0.0,47.95,0.467,0.029
31.64803,9.17278,2025-03-18,1,29.0,31.1,0.0,56.5,0.075,-0.096
36.94106264482293,8.69236028057824,2018-08-12,0,28.1,17.8,0.0,57.85,0.693,0.24
36.52568523816933,10.76928615794335,2023-05-08,0,20.6,16.8,9.6,69.1,0.25,0.05
31.40032,10.02356,2016-10-14,1,36.7,43.6,0.0,44.95,0.069,-0.13
35.24145322515883,8.712485022047504,2018-10-22,0,21.1,17.4,0.1,68.35,0.252,-0.104
37.24709354512574,9.58036513099874,2017-08-19,0,35.1,11.7,0.0,47.35,0.463,-0.002
36.73056847582082,10.84213241346404,2025-08-01,0,29.3,16.9,0.0,56.05,0.117,-0.142
36.97287257685663,9.319845110617257,2018-10-26,0,24.1,19.4,0.0,63.85,0.281,-0.143
36.94674710241655,8.660740914784963,2024-07-03,0,25.2,23.7,5.0,62.2,0.498,0.204
36.72348891697482,8.698007895847747,2022-08-13,0,36.0,13.2,0.0,46.0,0.437,0.208
37.2224727977092,9.39065439003509,2022-05-27,0,20.8,32.1,3.0,68.8,0.298,0.006
36.94535,9.398,2019-10-23,1,29.1,30.9,0.2,56.35,0.495,0.108
36.22387852511088,9.585019793415585,2019-05-26,0,18.3,29.6,22.8,72.55,0.354,0.01
36.67659,9.91973,2019-06-26,1,34.4,22.2,0.0,48.400000000000006,0.078,-0.117
33.48168,11.1092,2017-11-19,1,18.2,19.7,0.0,72.7,0.049,0.01
36.48188807934969,8.821212204874884,2022-09-03,0,39.3,16.3,0.0,41.05,0.119,-0.093
36.43595,9.21073,2019-09-04,1,25.0,18.1,0.0,62.5,0.151,-0.221
31.40122,10.02259,2018-11-28,1,17.0,17.9,0.0,74.5,0.109,-0.09
35.07822,8.91564,2017-09-15,1,31.1,18.8,0.0,53.35,0.238,-0.15
36.67622,9.92308,2024-03-31,1,31.1,21.6,0.0,53.35,0.314,0.138
36.4735192469299,8.743336685068556,2025-08-09,0,37.2,12.2,0.0,44.2,0.168,-0.058
33.30597,9.23208,2022-07-02,1,46.4,31.0,0.0,30.40000000000001,0.05,-0.076
36.26125906521029,10.250921416111437,2025-08-06,0,33.8,19.3,0.0,49.3,0.233,-0.044
36.492665948273135,10.021477748362832,2020-08-24,0,34.8,22.3,0.0,47.8,0.138,-0.155
36.57809794420033,10.76662887429707,2018-08-06,0,29.1,11.9,1.9,56.35,0.208,-0.167
36.3458,8.4352,2018-07-12,1,39.3,13.6,0.0,41.05,0.26,-0.031
35.73043015816801,9.066851074714007,2024-06-21,0,36.9,15.3,0.0,44.650000000000006,0.137,-0.087
36.81314,8.73296,2021-08-11,1,41.1,16.1,0.0,38.35,0.351,-0.001
36.273863467771896,10.194266928841984,2019-05-21,0,24.0,15.3,0.0,64.0,0.349,-0.095
36.49082061575442,8.8499564797484,2017-10-16,0,29.4,11.3,0.0,55.900000000000006,0.119,-0.201
35.773899268748906,9.470109183001888,2021-10-08,0,22.7,19.4,0.0,65.95,0.173,-0.134
36.8186908394769,8.731564238524754,2016-08-06,0,24.2,28.1,0.0,63.7,0.823,0.308
36.50103,10.02523,2021-10-13,1,23.3,25.3,0.4,65.05,0.074,-0.207
31.6495,9.16923,2022-06-22,1,40.7,32.7,0.0,38.95,0.073,-0.102
36.85955056054881,10.991292724174093,2019-10-22,0,25.1,28.0,0.0,62.35,0.12,-0.308
36.95606136489636,10.938745367865176,2020-08-11,0,34.4,12.7,0.0,48.400000000000006,0.553,0.077
34.96540133760163,8.469104481225688,2021-06-07,0,31.9,23.7,0.8,52.150000000000006,0.134,-0.13
36.15777,10.28521,2022-06-14,1,35.3,18.1,0.0,47.05,0.051,-0.127
34.83052579359584,8.556824817125394,2016-08-03,0,35.0,14.4,0.0,47.5,0.096,-0.15
31.40156,10.02356,2018-03-11,1,31.7,22.0,0.0,52.45,0.11,-0.041
36.11786485559919,9.612634081354916,2020-10-07,0,23.8,14.4,0.0,64.3,0.112,-0.229
36.198504934124486,9.27765488110393,2020-07-06,0,29.8,23.7,0.0,55.3,0.113,-0.117
34.77237660843056,8.335457508083607,2023-05-26,0,21.4,26.1,0.6,67.9,0.062,-0.091
37.22124410104691,9.341105461104348,2018-05-22,0,19.5,13.2,1.1,70.75,0.492,0.067
36.47379,9.08146,2023-11-20,1,25.9,7.1,0.0,61.150000000000006,0.192,-0.058
36.01997488213927,9.27478649586696,2024-07-16,0,38.6,12.1,0.0,42.1,0.068,-0.127
35.540554560479485,8.61468584119306,2022-09-26,0,25.3,18.9,6.3,62.05,0.068,-0.147
36.18614155481119,9.993610055126195,2022-08-25,0,34.2,19.7,0.0,48.7,0.14,-0.082
36.40422024980308,8.518709170557267,2017-07-12,0,41.0,19.4,0.0,38.5,0.129,-0.174
37.23649214070373,9.407545634834849,2018-09-03,0,31.6,18.5,0.0,52.6,0.481,-0.007
36.79735,9.22083,2025-09-14,1,33.7,15.6,0.0,49.45,0.098,-0.167
35.85398908513318,9.136096991599786,2018-07-27,0,35.0,13.9,0.0,47.5,0.109,-0.151
36.49733457766859,8.68481049560169,2021-10-02,0,27.5,13.0,0.1,58.75,0.301,-0.004
36.26392349920032,10.324706533718189,2021-08-13,0,38.9,14.8,0.0,41.650000000000006,0.148,-0.143
36.13285375113856,9.64708668870082,2025-06-18,0,31.9,22.9,0.0,52.150000000000006,0.108,-0.101
35.75274909794348,9.39629054489252,2017-10-10,0,23.4,10.1,0.1,64.9,0.14,-0.115
35.32444885327955,8.472356464330426,2024-07-26,0,35.9,14.7,0.0,46.150000000000006,0.104,-0.116
36.50091,10.028,2022-06-17,1,37.9,19.0,0.0,43.150000000000006,0.064,-0.12
36.10931,9.34208,2017-09-02,1,29.6,20.1,0.4,55.6,0.132,-0.133
36.75703377994028,8.973395217586196,2017-09-16,0,34.8,18.8,0.1,47.8,0.051,0.067
31.56451,9.40539,2019-05-10,1,35.9,26.8,0.0,46.150000000000006,0.084,-0.09
37.21312,9.31614,2022-09-14,1,40.4,25.0,0.0,39.400000000000006,0.26,-0.1
36.93360932991423,9.724322323236857,2020-06-10,0,27.3,19.7,0.0,59.05,0.189,-0.156
35.11414567919412,8.824606948439648,2024-05-12,0,27.2,21.4,0.0,59.2,0.132,-0.069
36.74301050320914,9.026649424872838,2018-07-13,0,43.0,18.4,0.0,35.5,0.321,-0.022
36.826416693958826,10.883176444072005,2019-06-19,0,28.8,12.8,0.0,56.8,0.116,-0.098
35.971460234348726,9.128991102097688,2020-09-17,0,26.8,7.9,0.0,59.8,0.115,-0.065
35.65028114602618,9.295080168770353,2019-05-07,0,23.4,13.7,0.0,64.9,0.224,-0.075
34.73078,10.51993,2021-07-21,1,33.9,23.7,0.0,49.150000000000006,0.135,-0.107
36.57537879547084,10.477581610307746,2016-08-18,0,31.4,8.4,0.0,52.900000000000006,0.176,-0.15
36.43238,9.18994,2017-09-19,1,23.9,23.2,0.7,64.15,0.112,-0.072
37.00914572342249,9.692607462013026,2022-06-07,0,32.7,23.0,0.0,50.95,0.214,0.031
35.07671195430485,8.798134282225696,2022-06-24,0,35.6,18.6,0.0,46.6,0.114,-0.077
35.86360151837671,9.20313685407256,2020-08-05,0,26.1,16.3,0.4,60.85,0.29,-0.028
35.64365628800626,8.597202316332906,2022-06-15,0,35.6,14.1,0.0,46.6,0.074,-0.079
31.00289,10.06741,2020-12-19,1,19.9,26.8,0.2,70.15,0.069,-0.074
35.07310980030734,8.59261233158848,2019-06-11,0,32.9,28.7,0.0,50.650000000000006,0.148,-0.12
36.59145,10.318,2016-09-22,1,29.2,13.8,0.0,56.2,0.013,-0.189
36.63326007831643,8.589424798549944,2016-06-04,0,27.2,15.6,0.2,59.2,0.261,0.028
35.24705846204897,8.960738689797115,2018-07-05,0,41.9,18.1,0.0,37.150000000000006,0.128,-0.165
36.35271498797634,9.186722300247617,2019-10-01,0,31.0,12.4,0.0,53.5,0.496,0.043
36.88693270841222,10.788885317207402,2025-05-02,0,24.0,16.4,0.0,64.0,0.426,0.137
36.69961,10.37022,2022-07-20,1,36.4,19.4,0.0,45.400000000000006,0.27,0.002
36.45273099557459,9.013781554914749,2017-10-17,0,27.6,16.3,0.0,58.6,0.44,-0.042
35.18399537317858,8.658476470604919,2023-10-27,0,25.7,12.7,0.0,61.45,0.016,0.096
34.838453738507205,8.376654970529543,2016-06-03,0,29.3,20.2,0.0,56.05,0.088,-0.154
36.395361284278735,10.373305213367324,2018-10-01,0,29.1,12.0,0.1,56.35,0.25,0.05
36.652887747932894,10.59981485567463,2018-07-01,0,32.7,21.1,0.0,50.95,0.358,0.005
37.117409093935805,9.138384659363217,2020-09-22,0,28.3,14.9,0.0,57.55,0.127,0.157
36.43283872832995,9.548782018107508,2019-06-02,0,24.6,7.2,0.0,63.1,0.496,0.075
31.64549,9.17018,2023-03-26,1,29.2,15.1,0.0,56.2,0.073,-0.073
35.85091,8.59125,2021-04-02,1,27.5,15.6,0.0,58.75,0.126,-0.109
36.83345281345934,11.089663777418966,2020-10-27,0,19.5,29.0,5.2,70.75,0.125,0.052
36.62466,8.80484,2024-09-04,1,37.6,19.1,3.4,43.6,0.103,-0.182
36.59636615267695,10.788453782797632,2020-10-03,0,26.2,23.7,0.0,60.7,0.306,-0.094
36.54714586631671,8.82221839436629,2020-09-25,0,34.8,26.5,0.6,47.8,0.115,-0.265
35.297933364788605,8.9279202025501,2016-06-02,0,28.0,12.3,0.0,58.0,0.108,-0.155
36.1510076669794,9.746643212924198,2025-06-02,0,27.4,22.3,0.0,58.900000000000006,0.192,-0.073
35.29339492536797,8.398264509426124,2020-09-09,0,29.4,11.0,0.0,55.900000000000006,0.166,-0.129
33.36616,8.55002,2019-12-08,1,24.6,26.5,0.0,63.1,0.078,-0.003
35.74896906790592,8.65139661792328,2018-05-01,0,23.7,27.2,4.6,64.45,0.085,-0.184
36.53186921268308,10.380560868097197,2023-06-02,0,23.2,13.1,1.6,65.2,0.25,0.05
31.64897,9.17401,2024-06-23,1,39.8,38.7,0.0,40.3,0.059,-0.112
36.24325840692664,9.338951400353832,2019-09-16,0,34.3,15.8,0.0,48.55,0.188,-0.121
34.9842322161606,8.33266605245883,2018-05-17,0,22.6,17.8,0.9,66.1,0.171,-0.144
34.74075264070522,8.52164976263989,2017-10-26,0,23.4,16.9,0.0,64.9,0.103,-0.105
36.76298258340344,10.61068549524779,2018-07-08,0,33.8,14.6,0.0,49.3,0.176,-0.13
37.10091587054997,9.165820030826394,2019-10-05,0,24.4,16.4,0.0,63.400000000000006,0.482,-0.049
36.407325111449694,8.789099462643634,2016-06-09,0,33.1,12.6,0.0,50.35,0.209,-0.128
35.12933683167734,8.991456391937325,2019-07-08,0,39.1,16.1,0.0,41.35,0.145,-0.195
36.16183,9.84346,2021-08-12,1,41.7,14.3,0.0,37.45,0.262,-0.056
35.00069342737105,8.483268038098,2018-08-26,0,32.3,23.4,0.0,51.55,0.166,-0.124
35.53173013114323,9.119962618774876,2020-05-27,0,27.8,19.1,0.0,58.3,0.469,0.076
31.64821,9.17276,2021-08-01,1,43.0,14.5,0.0,35.5,0.079,-0.13
36.59298897669815,8.424609928939802,2019-09-22,0,31.1,16.4,0.0,53.35,0.31,-0.161
36.23651574080674,9.10165262366842,2025-09-26,0,25.5,15.7,2.5,61.75,0.171,-0.122
35.554871688658515,8.777251721078558,2022-06-10,0,23.0,29.8,0.0,65.5,0.13,-0.099
31.00354,10.06349,2020-11-10,1,23.8,10.7,0.0,64.3,0.059,-0.098
31.70227,9.244,2021-08-31,1,41.6,28.8,0.0,37.6,0.061,-0.133
36.57960493327714,8.813862907646874,2021-06-14,0,36.8,15.2,0.0,44.8,0.162,-0.129
36.52961320933689,9.8949349806824,2021-10-13,0,23.0,27.7,0.4,65.5,0.12,-0.204
35.321901112860054,8.950937487258333,2023-07-13,0,37.5,13.8,0.0,43.75,0.129,-0.125
31.7011,9.24322,2018-09-12,1,35.1,30.8,0.0,47.35,0.076,-0.11
36.3184318537357,9.772260492922364,2020-06-27,0,37.0,21.7,0.0,44.5,0.156,-0.145
36.17952409322326,9.5807295576822,2023-09-08,0,27.2,14.0,0.0,59.2,0.127,-0.128
36.57742,8.81633,2016-08-09,1,32.7,9.6,0.0,50.95,0.132,-0.119
33.36446,8.55003,2024-03-17,1,24.9,13.9,0.0,62.650000000000006,0.074,-0.018
35.754338794171915,8.675159131751784,2017-10-21,0,19.7,11.0,0.7,70.45,0.104,-0.217
35.16403,8.58222,2016-08-04,1,33.2,8.9,0.0,50.2,0.341,-0.052
31.64906,9.16874,2023-09-18,1,36.1,21.3,0.0,45.85,0.066,-0.102
35.00409320361034,8.380344310326844,2025-05-18,0,25.9,24.8,0.0,61.150000000000006,0.25,0.05
36.79519663016513,8.601980332746404,2021-07-23,0,36.2,22.0,0.0,45.7,0.758,0.256
37.20417402419292,9.27004954235666,2016-08-03,0,28.5,14.0,0.0,57.25,0.59,0.019
36.481777374295774,8.785338019953361,2021-09-27,0,32.4,18.8,0.4,51.400000000000006,0.106,-0.161
